,school,grouping_var,term,url,present_absent,context
0,University of Wyoming,st_expand_unconventional_programs_gr, distance learning ,https://www.encyclopedia.com/education/news-and-education-magazines/university-wyoming-distance-learning-programs-depth,1,"ct faculty members teach distance learning courses for the outreach school. the programs offered via distance learning are the same as the programs offered on the main university campus in laramie, wy"
0,University of Wyoming,st_expand_unconventional_programs_gr, distance learning ,https://www.encyclopedia.com/education/news-and-education-magazines/university-wyoming-distance-learning-programs-depth,1,"mpus in laramie, wyoming. admission students not seeking university of wyoming degrees may enroll in distance learning courses without being admitted to the university. students can apply a maximum of"
0,University of Wyoming,st_expand_unconventional_programs_gr, distance learning ,https://www.encyclopedia.com/education/news-and-education-magazines/university-wyoming-distance-learning-programs-depth,1,"tyle below, and copy the text for your bibliography.  mla  chicago  apa "" the university of wyoming: distance learning programs in-depth
. "" college blue book . . encyclopedia.com. 11 aug. 2020 < http"
0,University of Wyoming,st_expand_unconventional_programs_gr, distance learning ,https://www.encyclopedia.com/education/news-and-education-magazines/university-wyoming-distance-learning-programs-depth,1,"ok . . encyclopedia.com. 11 aug. 2020 < https://www.encyclopedia.com > . ""the university of wyoming: distance learning programs in-depth
."" college blue book . . encyclopedia.com. (august 11, 2020). h"
0,University of Wyoming,st_expand_unconventional_programs_gr, distance learning ,https://www.encyclopedia.com/education/news-and-education-magazines/university-wyoming-distance-learning-programs-depth,1,"-education-magazines/university-wyoming-distance-learning-programs-depth ""the university of wyoming: distance learning programs in-depth
."" college blue book . . retrieved august 11, 2020 from encyclo"
0,University of Wyoming,st_expand_unconventional_programs_gr, distance learning ,https://www.encyclopedia.com/education/news-and-education-magazines/university-wyoming-distance-learning-programs-depth,1, into a managerial role. it’s also a common starti…    about this article the university of wyoming: distance learning programs in-depth  updated    about encyclopedia.com content   print article you 
0,University of Wyoming,st_expand_unconventional_programs_gr, distance learning ,https://www.encyclopedia.com/education/news-and-education-magazines/university-wyoming-distance-learning-programs-depth,1,ed    about encyclopedia.com content   print article you might also like  the university of wyoming: distance learning programs in-depth  the university of wyoming  oregon state university  oregon sta
0,University of Wyoming,st_expand_unconventional_programs_gr, distance learning ,https://www.encyclopedia.com/education/news-and-education-magazines/university-wyoming-distance-learning-programs-depth,1,he university of wyoming  oregon state university  oregon state university  oregon state university: distance learning programs in-depth  oregon state university: distance learning programs in-depth  
0,University of Wyoming,st_expand_unconventional_programs_gr, distance learning ,https://www.encyclopedia.com/education/news-and-education-magazines/university-wyoming-distance-learning-programs-depth,1,e university  oregon state university: distance learning programs in-depth  oregon state university: distance learning programs in-depth  university of delaware: distance learning programs in-depth  l
0,University of Wyoming,st_expand_unconventional_programs_gr, distance learning ,https://www.encyclopedia.com/education/news-and-education-magazines/university-wyoming-distance-learning-programs-depth,1,rams in-depth  oregon state university: distance learning programs in-depth  university of delaware: distance learning programs in-depth  lynn university: distance learning programs in-depth nearby te
0,University of Wyoming,st_expand_unconventional_programs_gr, distance learning ,https://www.encyclopedia.com/education/news-and-education-magazines/university-wyoming-distance-learning-programs-depth,1,ing programs in-depth  university of delaware: distance learning programs in-depth  lynn university: distance learning programs in-depth nearby terms   the university of wyoming    the university of w
0,University of Wyoming,st_expand_unconventional_programs_gr, distance learning ,https://www.encyclopedia.com/education/news-and-education-magazines/university-wyoming-distance-learning-programs-depth,1,f virginia's college at wise: narrative description    the university of virginia's college at wise: distance learning programs    the university of virginia's college at wise    the university of tol
0,University of Wyoming,st_expand_unconventional_programs_gr, distance learning ,https://www.encyclopedia.com/education/news-and-education-magazines/university-wyoming-distance-learning-programs-depth,1,toledo: tabular data    the university of toledo: narrative description    the university of toledo: distance learning programs in-depth    the university of toledo: distance learning programs    the 
0,University of Wyoming,st_expand_unconventional_programs_gr, distance learning ,https://www.encyclopedia.com/education/news-and-education-magazines/university-wyoming-distance-learning-programs-depth,1,iption    the university of toledo: distance learning programs in-depth    the university of toledo: distance learning programs    the university of toledo    the university of the incarnate word: dis
0,University of Wyoming,st_expand_unconventional_programs_gr, distance learning ,https://www.encyclopedia.com/education/news-and-education-magazines/university-wyoming-distance-learning-programs-depth,1,edo: distance learning programs    the university of toledo    the university of the incarnate word: distance learning programs in-depth    the university of the incarnate word    the university of th
0,University of Wyoming,st_expand_unconventional_programs_gr, distance learning ,https://www.encyclopedia.com/education/news-and-education-magazines/university-wyoming-distance-learning-programs-depth,1,r data    the university of the arts: narrative description    the university of texas–pan american: distance learning programs    the university of texas-pan american: tabular data    the university 
0,University of Wyoming,st_expand_unconventional_programs_gr, distance learning ,https://www.encyclopedia.com/education/news-and-education-magazines/university-wyoming-distance-learning-programs-depth,1,ta    the university of texas-pan american: narrative description    the university of texas system: distance learning programs in-depth    the university of texas system: distance learning programs  
0,University of Wyoming,st_expand_unconventional_programs_gr, distance learning ,https://www.encyclopedia.com/education/news-and-education-magazines/university-wyoming-distance-learning-programs-depth,1,e university of texas system: distance learning programs in-depth    the university of texas system: distance learning programs   the university of wyoming: distance learning programs in-depth   the u
0,University of Wyoming,st_expand_unconventional_programs_gr, distance learning ,https://www.encyclopedia.com/education/news-and-education-magazines/university-wyoming-distance-learning-programs-depth,1, in-depth    the university of texas system: distance learning programs   the university of wyoming: distance learning programs in-depth   the unkissed bride    the unknown    the unknown (magazine)  
0,University of Wyoming,st_expand_unconventional_programs_gr, night programs ,https://www.mlb.com/rockies/tickets/specials/themes/university-of-wyoming,0,NaN
0,University of Wyoming,st_expand_unconventional_programs_gr, night programs ,https://www.uwyo.edu/registrar/class_schedules/,0,NaN
0,University of Wyoming,st_expand_unconventional_programs_gr, summer programs ,http://www.uwyo.edu/admissions/camps/,0,NaN
0,University of Wyoming,st_expand_unconventional_programs_gr, summer programs ,http://www.davidsongifted.org/Search-Database/entry/R10483,1,iversity of wyoming campus.    website  http://www.uwyo.edu/hsi/      topics    educational options: summer programs  grade level: high school        organization  university of wyoming     add a comm
0,University of Wyoming,st_expand_athletic_spending_programs_gr, increase athletics spending ,https://www.athleticbusiness.com/budgeting/university-of-wyoming-looks-to-state-for-athletics-budget.html,0,NaN
0,University of Wyoming,st_expand_athletic_spending_programs_gr, increase athletics spending ,https://www.usatoday.com/story/sports/college/2017/07/06/state-wyoming-answers-call-cowboys-athletics/449441001/,0,NaN
0,University of Wyoming,st_expand_athletic_spending_programs_gr, add new athletic programs ,https://laramielive.com/wyoming-add-texas-longhorns-to-2023-football-schedule/,0,NaN
0,University of Wyoming,st_expand_athletic_spending_programs_gr, add new athletic programs ,https://www.newsbreak.com/texas/austin/news/0NyQGjlr/wyoming-add-texas-longhorns-to-2023-football-schedule,0,NaN
0,University of Wyoming,st_expand_athletic_spending_programs_gr, hire new coaches ,https://trib.com/sports/college/wyoming/university-of-wyomings-hire-of-company-to-assess-athletic-competitiveness-is-a-unique-case/article_5fed3622-ce8e-5f56-b99a-3f346c15d639.html,0,NaN
0,University of Wyoming,st_expand_athletic_spending_programs_gr, hire new coaches ,https://www.espn.com/mens-college-basketball/story/_/id/28917238/sources-wyoming-hire-northern-colorado-jeff-linder,0,NaN
0,University of Wyoming,st_expand_athletic_spending_programs_gr, increase sport recruitment ,https://www.ncsasports.org/,0,NaN
0,University of Wyoming,st_expand_athletic_spending_programs_gr, increase sport recruitment ,https://www.lourdes.edu/about-lourdes/offices-services/finance-administration/job-opportunities/,0,NaN
0,University of Wyoming,st_expand_athletic_spending_programs_gr, change division ,https://www.uwyo.edu/administration/financial-affairs/forms/,0,NaN
0,University of Wyoming,st_expand_athletic_spending_programs_gr, change division ,http://www.uwyo.edu/preprof/getting-started/frequently-asked-questions/change-my-major.html,0,NaN
0,University of Wyoming,st_expand_athletic_spending_programs_gr, add men’s ,https://www.newsbreak.com/texas/austin/news/0NyNgknX/wyoming-add-texas-longhorns-to-2023-football-schedule,0,NaN
0,University of Wyoming,st_expand_athletic_spending_programs_gr, add men’s ,https://unipanthers.com/sports/mens-basketball/schedule/2019-20,0,NaN
0,University of Wyoming,st_expand_athletic_spending_programs_gr, add women’s ,https://19thnews.org/2020/08/2020-primaries-florida-wyoming/,0,NaN
0,University of Wyoming,st_expand_athletic_spending_programs_gr, add women’s ,https://www.newsbreak.com/news/2043843920769/primaries-in-florida-and-wyoming-add-to-record-number-of-house-races-featuring-two-women,0,NaN
0,University of Wyoming,st_expand_financial_aid_gr, new scholarships ,http://www.uwyo.edu/admissions/scholarships/,0,NaN
0,University of Wyoming,st_expand_financial_aid_gr, new scholarships ,https://www.uwyo.edu/sfa/scholarships/,0,NaN
0,University of Wyoming,st_expand_financial_aid_gr, financing options ,https://www.options-it.com/blog/2019/02/27/introducing-options-university/,0,NaN
0,University of Wyoming,st_expand_financial_aid_gr, need-based discount ,https://www.uwyo.edu/sfa/scholarships/,0,NaN
0,University of Wyoming,st_expand_financial_aid_gr, need-based discount ,http://www.uwyo.edu/admissions/scholarships/,0,NaN
0,University of Wyoming,st_expand_financial_aid_gr, institution grants ,http://www.uwyo.edu/research/proposal-development/faq/index.html,0,NaN
0,University of Wyoming,st_expand_financial_aid_gr, institution grants ,https://www.financialaid.ucla.edu/Undergraduate/Grant-and-Loan-Information,0,NaN
0,University of Wyoming,st_expand_financial_aid_gr, student financial aid ,http://www.uwyo.edu/sfa/,0,NaN
0,University of Wyoming,st_expand_financial_aid_gr, student financial aid ,https://www.uwyo.edu/sfa/contact-us/index.html,0,NaN
0,University of Wyoming,st_expand_financial_aid_gr, university scholarships ,http://www.uwyo.edu/admissions/scholarships/,0,NaN
0,University of Wyoming,st_expand_financial_aid_gr, university scholarships ,https://www.uwyo.edu/sfa/scholarships/,0,NaN
0,University of Wyoming,st_expand_financial_aid_gr, offer grants ,http://www.uwyo.edu/admissions/scholarships/,0,NaN
0,University of Wyoming,st_expand_financial_aid_gr, offer grants ,https://www.uwyo.edu/sfa/scholarships/,0,NaN
0,University of Wyoming,st_expand_financial_aid_gr, defer payment ,http://www.uwyo.edu/admissions/enrollment/defer.html,0,NaN
0,University of Wyoming,st_expand_financial_aid_gr, defer payment ,https://www.crunchbase.com/organization/uni-pay,0,NaN
0,University of Wyoming,st_expand_financial_aid_gr, income share agreements ,https://www.daveramsey.com/blog/student-loan-crisis,1,"ding “alternative” to student loans  rising tuition costs are bad enough, but have y’all heard about income share agreements ? that’s a contract between a college and a student. the school loans money"
0,University of Wyoming,st_expand_financial_aid_gr, university grants ,http://www.uwyo.edu/,0,NaN
0,University of Wyoming,st_expand_financial_aid_gr, university grants ,https://en.wikipedia.org/wiki/University_of_Wyoming,0,NaN
0,University of Wyoming,st_expand_financial_aid_gr, additional funding ,https://trib.com/news/state-and-regional/health/university-of-wyoming-to-request-46m-in-federal-stimulus-money-as-it-eyes-reopening-in/article_cd46146c-b48e-55bd-8b33-9122f4947de2.html,0,NaN
0,University of Wyoming,lt_improve_infrastructure_gr, renovate ,E failed,NaN,NaN
0,University of Wyoming,lt_improve_infrastructure_gr, renovate ,R failed,NaN,NaN
0,University of Wyoming,lt_improve_infrastructure_gr, renovate ,R failed,NaN,NaN
0,University of Wyoming,lt_improve_infrastructure_gr, renovate ,O failed,NaN,NaN
0,University of Wyoming,lt_improve_infrastructure_gr, renovate ,R failed,NaN,NaN
0,University of Wyoming,lt_improve_infrastructure_gr, utility efficiency ,https://www.utilityexchange.org/2008-Wyoming-Utility-Efficiency-Exchange,1,"st linkedin group twitter feed about ue about ue clients staff contact ue               1 st wyoming utility efficiency exchange  presented october 2-3, 2008 at laramie county community college, cheye"
0,University of Wyoming,lt_improve_infrastructure_gr, utility efficiency ,http://insideenergy.org/2016/08/29/university-of-wyomings-utility-bill-climbs-as-budgets-fall/,0,NaN
0,University of Wyoming,lt_improve_infrastructure_gr, maintenance ,http://www.uwyo.edu/uwops/,0,NaN
0,University of Wyoming,lt_improve_infrastructure_gr, maintenance ,https://www.indeed.com/salaries/maintenance-person-Salaries-at-University-of-Wyoming,1,"napshot why join us 221 reviews 1.8k salaries photos 91 jobs 17 q&a interviews university of wyoming maintenance person hourly salaries in the united states salary estimated from 13 employees, users, "
0,University of Wyoming,lt_improve_infrastructure_gr, maintenance ,https://www.indeed.com/salaries/maintenance-person-Salaries-at-University-of-Wyoming,1,& tourism human resources it operations & helpdesk information design & documentation installation & maintenance insurance legal loading and stocking logistic support management marketing media & comm
0,University of Wyoming,lt_improve_infrastructure_gr, maintenance ,https://www.indeed.com/salaries/maintenance-person-Salaries-at-University-of-Wyoming,1, national average salary distribution $7.25 $12.20 salaries are also available in yearly compare all maintenance person salaries in the united states share tweet share copy link job openings matching 
0,University of Wyoming,lt_improve_infrastructure_gr, maintenance ,https://www.indeed.com/salaries/maintenance-person-Salaries-at-University-of-Wyoming,1,"l maintenance person salaries in the united states share tweet share copy link job openings matching maintenance person in university of wyoming office assistant, senior laramie, wy assist students ei"
0,University of Wyoming,lt_improve_infrastructure_gr, maintenance ,https://www.indeed.com/salaries/maintenance-person-Salaries-at-University-of-Wyoming,1,"n or over the telephone with scheduling needs. maintain electronic medical chart activity, including maintenance of charts,… 11 days ago program coordinator laramie, wy participate in planning, mainte"
0,University of Wyoming,lt_improve_infrastructure_gr, maintenance ,https://www.indeed.com/salaries/maintenance-person-Salaries-at-University-of-Wyoming,1,"cluding maintenance of charts,… 11 days ago program coordinator laramie, wy participate in planning, maintenance and achievement of departmental goals. we are committed to a multicultural environment "
0,University of Wyoming,lt_improve_infrastructure_gr, maintenance ,https://www.indeed.com/salaries/maintenance-person-Salaries-at-University-of-Wyoming,1,"ys ago laboratory technician i laramie, wy instruct faculty, staff and students in the operation and maintenance of laboratory equipment. we are committed to a multicultural environment and strongly… "
0,University of Wyoming,lt_improve_infrastructure_gr, maintenance ,https://www.indeed.com/salaries/maintenance-person-Salaries-at-University-of-Wyoming,1,"vironment and strongly… 2 days ago director, wysac laramie, wy effective operation includes ensuring maintenance of deliverables and deadlines; maintenance of data and report quality, integrity, and c"
0,University of Wyoming,lt_improve_infrastructure_gr, maintenance ,https://www.indeed.com/salaries/maintenance-person-Salaries-at-University-of-Wyoming,1,", wysac laramie, wy effective operation includes ensuring maintenance of deliverables and deadlines; maintenance of data and report quality, integrity, and compliance; 30+ days ago see all jobs matchi"
0,University of Wyoming,lt_improve_infrastructure_gr, maintenance ,https://www.indeed.com/salaries/maintenance-person-Salaries-at-University-of-Wyoming,1,"aintenance of data and report quality, integrity, and compliance; 30+ days ago see all jobs matching maintenance person in university of wyoming reviews for maintenance person in university of wyoming"
0,University of Wyoming,lt_improve_infrastructure_gr, maintenance ,https://www.indeed.com/salaries/maintenance-person-Salaries-at-University-of-Wyoming,1,mpliance; 30+ days ago see all jobs matching maintenance person in university of wyoming reviews for maintenance person in university of wyoming 4.0 job work/life balance compensation/benefits job sec
0,University of Wyoming,lt_improve_infrastructure_gr, maintenance ,https://www.indeed.com/salaries/maintenance-person-Salaries-at-University-of-Wyoming,1,"ce compensation/benefits job security/advancement management job culture experience alright facility maintenance worker  (former employee) - laramie, wy - march 2, 2020 well this was my first job ever"
0,University of Wyoming,lt_improve_infrastructure_gr, maintenance ,https://www.indeed.com/salaries/maintenance-person-Salaries-at-University-of-Wyoming,1,i mean no one wants to get sick right. was this review helpful? yes no see all university of wyoming maintenance person reviews how much should you be earning? tell us about you and get an estimated c
0,University of Wyoming,lt_improve_infrastructure_gr, maintenance ,https://www.indeed.com/salaries/maintenance-person-Salaries-at-University-of-Wyoming,1," earning and insight into your career options. get started more university of wyoming installation & maintenance salaries average salary salary distribution senior technician 6 salaries reported $30,0"
0,University of Wyoming,lt_improve_infrastructure_gr, maintenance ,https://www.indeed.com/salaries/maintenance-person-Salaries-at-University-of-Wyoming,1,"ator 5 salaries reported $45,936 per year $14,000 $62,000 all university of wyoming - installation & maintenance salaries browse all university of wyoming salaries by category popular university of wy"
0,University of Wyoming,lt_improve_infrastructure_gr, maintenance ,https://www.indeed.com/salaries/maintenance-person-Salaries-at-University-of-Wyoming,1,& tourism human resources it operations & helpdesk information design & documentation installation & maintenance insurance legal loading and stocking logistic support management marketing media & comm
0,University of Wyoming,lt_improve_infrastructure_gr, maintenance ,https://www.indeed.com/salaries/maintenance-person-Salaries-at-University-of-Wyoming,1,research & development security & public safety social science software development how much does a  maintenance person make at university of wyoming in the united states? average university of wyomin
0,University of Wyoming,lt_improve_infrastructure_gr, maintenance ,https://www.indeed.com/salaries/maintenance-person-Salaries-at-University-of-Wyoming,1,"maintenance person make at university of wyoming in the united states? average university of wyoming maintenance person hourly pay in the united states is approximately $8.11, which is 41% below the n"
0,University of Wyoming,lt_improve_infrastructure_gr, maintenance ,https://www.indeed.com/salaries/maintenance-person-Salaries-at-University-of-Wyoming,1,"sult the employer for actual salary figures. add a salary claimed profile career recommendations for maintenance person explore information on salaries, job satisfaction, skills and more working as ma"
0,University of Wyoming,lt_improve_infrastructure_gr, maintenance ,https://www.indeed.com/salaries/maintenance-person-Salaries-at-University-of-Wyoming,1,"for maintenance person explore information on salaries, job satisfaction, skills and more working as maintenance person career advice salaries and benefits frequently asked questions job openings expl"
0,University of Wyoming,lt_improve_infrastructure_gr, maintenance ,https://www.indeed.com/salaries/maintenance-person-Salaries-at-University-of-Wyoming,1,benefits frequently asked questions job openings explore other careers explore related careers in us maintenance technician $18.19 per hour see more related careers highest paying cities for maintenan
0,University of Wyoming,lt_improve_infrastructure_gr, maintenance ,https://www.indeed.com/salaries/maintenance-person-Salaries-at-University-of-Wyoming,1,"eers in us maintenance technician $18.19 per hour see more related careers highest paying cities for maintenance person in us chicago, il $17.41 per hour brooklyn, ny $16.62 per hour bronx, ny $16.02 "
0,University of Wyoming,lt_improve_infrastructure_gr, maintenance ,https://www.indeed.com/salaries/maintenance-person-Salaries-at-University-of-Wyoming,1,ming? one person answered see all questions and answers show more university of wyoming > salaries > maintenance person find another company search hiring lab career advice browse jobs browse companie
0,University of Wyoming,lt_improve_infrastructure_gr, improve utilities ,https://www.facilitiesservices.ufl.edu/departments/utilities/,0,NaN
0,University of Wyoming,lt_improve_infrastructure_gr, improve utilities ,https://ipu.msu.edu/,0,NaN
0,University of Wyoming,lt_improve_infrastructure_gr, building improvement ,http://www.ihi.org/,0,NaN
0,University of Wyoming,lt_improve_infrastructure_gr, building improvement ,https://thehubsheridan.org/dementia-friendly-wyoming-building-sustainability/,0,NaN
0,University of Wyoming,lt_improve_infrastructure_gr, upgrade sustainability ,https://www.unh.edu/sustainability/,0,NaN
0,University of Wyoming,lt_improve_infrastructure_gr, upgrade sustainability ,https://si.osu.edu/,0,NaN
0,University of Wyoming,lt_improve_infrastructure_gr, address maintenance ,http://www.uwyo.edu/,0,NaN
0,University of Wyoming,lt_improve_infrastructure_gr, address maintenance ,https://metrohealth.net/,0,NaN
0,University of Wyoming,lt_improve_student_experience_gr, student support ,http://www.uwyo.edu/udss/student-and-community-resources/student-services.html,0,NaN
0,University of Wyoming,lt_improve_student_experience_gr, student support ,https://www.uwyo.edu/shser/services.html,0,NaN
0,University of Wyoming,lt_improve_student_experience_gr, counselling services’ student wellness student fitness centers or gyms ,https://www.uakron.edu/rec/,0,NaN
0,University of Wyoming,lt_improve_student_experience_gr, counselling services’ student wellness student fitness centers or gyms ,https://www.radford.edu/content/recreation/home.html,0,NaN
0,University of Wyoming,lt_improve_student_experience_gr, student childcare support ,http://www.uwyo.edu/udss/student-and-community-resources/student-health-services.html,0,NaN
0,University of Wyoming,lt_improve_student_experience_gr, student childcare support ,https://trib.com/news/state-and-regional/university-of-wyoming-student-to-walk-200-miles-for-charity/article_e8a061ed-75fe-57fd-a1f6-6a9b28c56d27.html,0,NaN
0,University of Wyoming,lt_improve_student_experience_gr, on campus activities ,http://www.uwyo.edu/uwgrad/prospective/student-life/campus.html,0,NaN
0,University of Wyoming,lt_improve_student_experience_gr, on campus activities ,https://www.uwyo.edu/csil/student-orgs-entertainment/,0,NaN
0,University of Wyoming,lt_improve_student_experience_gr, student support clubs ,http://www.uwyo.edu/csil/student-orgs/index.html,0,NaN
0,University of Wyoming,lt_improve_student_experience_gr, student support clubs ,https://gowyo.com/sports/academic_support,0,NaN
0,University of Wyoming,lt_improve_student_experience_gr, campus climate ,http://www.uwyo.edu/stop/climate-survey/index.html,1,"reporting processes and resources.  uw used the survey tool designed by the administrator researcher campus climate collaborative (arc3) .  in summary, the survey revealed that uw is no better or wors"
0,University of Wyoming,lt_improve_student_experience_gr, campus climate ,https://www.pri.org/stories/2012-08-06/disputed-art-disappears-university-wyoming-campus,0,NaN
0,University of Wyoming,lt_improve_student_experience_gr, offer amenities ,https://www.uwyo.edu/uw/academics/explore-colleges.html,0,NaN
0,University of Wyoming,lt_improve_student_experience_gr, offer amenities ,http://www.uwyo.edu/reslife-dining/housing/uw-apartments/services-and-amenities.html,0,NaN
0,University of Wyoming,lt_improve_student_experience_gr, job placement ,http://www.uwyo.edu/hr/prospective/,0,NaN
0,University of Wyoming,lt_improve_student_experience_gr, job placement ,https://www.uwyo.edu/aces/career-services/,0,NaN
0,University of Wyoming,lt_improve_student_experience_gr, career center ,http://www.uwyo.edu/aces/,0,NaN
0,University of Wyoming,lt_improve_student_experience_gr, career center ,https://www.uwyo.edu/aces/career-services/,0,NaN
0,University of Wyoming,lt_improve_student_experience_gr, on-time graduation ,https://kgab.com/report-wyoming-on-time-graduation-rates-down-slightly/,1,"areer opportunities listen now the sean hannity show the sean hannity show instagram report: wyoming on-time graduation rates down slightly ap published: april 26, 2013 thinkstock share on facebook sh"
0,University of Wyoming,lt_improve_student_experience_gr, on-time graduation ,https://www.wyomingnews.com/entertainment/comedian-actor-ken-jeong-to-perform-at-the-university-of-wyoming-on-saturday-night/article_dd059afe-c7f4-11e8-9104-f356d0abb86c.html,0,NaN
0,University of Wyoming,lt_improve_student_experience_gr, student research opportunities ,https://www.uwyo.edu/uw/news/2019/04/uw-student-receives-doe-graduate-student-research-program-award.html,0,NaN
0,University of Wyoming,lt_improve_student_experience_gr, student research opportunities ,http://www.uwyo.edu/wyominginbre/research/uw-undergraduate-research.html,0,NaN
0,University of Wyoming,lt_improve_student_experience_gr, academic advising ,https://www.uwyo.edu/aces/academic-advising/,1,reer â¢ exploratory studies center    advising â¢ career â¢ exploratory studies center home menu  academic advising  advising conference 2020 students seeking reinstatement advising faq our academi
0,University of Wyoming,lt_improve_student_experience_gr, academic advising ,https://www.uwyo.edu/aces/academic-advising/,1,me menu  academic advising  advising conference 2020 students seeking reinstatement advising faq our academic advising team  career counseling   career services   exploratory studies  make an appointm
0,University of Wyoming,lt_improve_student_experience_gr, academic advising ,https://www.uwyo.edu/aces/academic-advising/,1,"ersity ave. laramie, wy 82071 phone: (307) 766-2398 fax: (307) 766-2089 email: aces@uwyo.edu         academic advising   your academic advisor will contact you via email to schedule an appointment for"
0,University of Wyoming,lt_improve_student_experience_gr, academic advising ,https://www.uwyo.edu/aces/academic-advising/,1,"nd faculty. please select a below button to find the resources most relevant to you.  students   the academic advising team in aces is dedicated to your success at uw and as such, we have partnered wi"
0,University of Wyoming,lt_improve_student_experience_gr, academic advising ,https://www.uwyo.edu/aces/academic-advising/,1,l the competencies employers and graduate schools are looking for!     quick links for students  the academic advising unit of aces also helps students with academic reinstatement and academic study s
0,University of Wyoming,lt_improve_student_experience_gr, academic advising ,https://www.uwyo.edu/aces/academic-advising/,1,t linked here.       academic study skills and assistance       students seeking reinstatement       academic advising faqs       our academic advising team     professional advising resources   we ha
0,University of Wyoming,lt_improve_student_experience_gr, academic advising ,https://www.uwyo.edu/aces/academic-advising/,1,dy skills and assistance       students seeking reinstatement       academic advising faqs       our academic advising team     professional advising resources   we have compiled professional advising
0,University of Wyoming,lt_improve_student_experience_gr, academic advising ,http://www.uwyo.edu/aao/,0,NaN
0,University of Wyoming,lt_improve_student_experience_gr, professional development ,https://www.uwyo.edu/registrar/general_information/sponsored-courses/,1,center visit campus download viewbook give to uw        uw home registrar home  general information  professional development     office of the registrar home menu  fall 2020 delivery change   univers
0,University of Wyoming,lt_improve_student_experience_gr, professional development ,https://www.uwyo.edu/registrar/general_information/sponsored-courses/,1,system grading and academic status replacement/duplicate diploma information master list of degrees  professional development  professional development guidance professional development faqs professio
0,University of Wyoming,lt_improve_student_experience_gr, professional development ,https://www.uwyo.edu/registrar/general_information/sponsored-courses/,1,c status replacement/duplicate diploma information master list of degrees  professional development  professional development guidance professional development faqs professional development documents 
0,University of Wyoming,lt_improve_student_experience_gr, professional development ,https://www.uwyo.edu/registrar/general_information/sponsored-courses/,1,loma information master list of degrees  professional development  professional development guidance professional development faqs professional development documents  students   transcripts and enroll
0,University of Wyoming,lt_improve_student_experience_gr, professional development ,https://www.uwyo.edu/registrar/general_information/sponsored-courses/,1,f degrees  professional development  professional development guidance professional development faqs professional development documents  students   transcripts and enrollment verification   faculty an
0,University of Wyoming,lt_improve_student_experience_gr, professional development ,https://www.uwyo.edu/registrar/general_information/sponsored-courses/,1,"lane buchanan, sr. associate registrar danielle mahlum, associate registrar       distance education professional development courses sponsored by outside agencies  the university of wyoming's distanc"
0,University of Wyoming,lt_improve_student_experience_gr, professional development ,https://www.uwyo.edu/registrar/general_information/sponsored-courses/,1,"education department, in partnership with the academic colleges and departments, is pleased to offer professional development credit for outside agencies (school districts, foundations and other non-g"
0,University of Wyoming,lt_improve_student_experience_gr, professional development ,https://www.uwyo.edu/registrar/general_information/sponsored-courses/,1,"ext steps  for information on requesting a course, submitting grades or requesting a transcript, see professional development guidance .  any questions we haven't answered? try our frequently asked qu"
0,University of Wyoming,lt_improve_student_experience_gr, professional development ,https://www.uwyo.edu/registrar/general_information/sponsored-courses/,1,"ry our frequently asked questions .  for the course request form and a sample syllabus, please visit professional development documents .  contact  if any other questions arise pertaining to these cou"
0,University of Wyoming,lt_improve_student_experience_gr, professional development ,http://www.uwyo.edu/fcs/undergraduate-programs/professional-child-development/index.html,0,NaN
0,University of Wyoming,lt_improve_student_experience_gr, campus life ,https://www.niche.com/colleges/university-of-wyoming/campus-life/,1,"america a- overall grade 4 year laramie, wy 1,878 reviews back to profile home university of wyoming campus life housing dorms c based on housing cost, capacity, student reviews and additional factors"
0,University of Wyoming,lt_improve_student_experience_gr, campus life ,https://www.niche.com/colleges/university-of-wyoming/campus-life/,1,"reek life is average, and no one will treat you differently if you don't join. 136 responses explore campus life at similar colleges b- casper college 2 year casper, wy 274 reviews b- university of no"
0,University of Wyoming,lt_improve_student_experience_gr, campus life ,http://www.uwyo.edu/admissions/campus-life/index.html,1,   diversity  apply now   helpful resources meet our staff photo tour of campus uw quick facts       campus life admissions | campus life     campus life  the university of wyoming is proud to offer a
0,University of Wyoming,lt_improve_student_experience_gr, campus life ,http://www.uwyo.edu/admissions/campus-life/index.html,1, helpful resources meet our staff photo tour of campus uw quick facts       campus life admissions | campus life     campus life  the university of wyoming is proud to offer a wide variety of events y
0,University of Wyoming,lt_improve_student_experience_gr, campus life ,http://www.uwyo.edu/admissions/campus-life/index.html,1,es meet our staff photo tour of campus uw quick facts       campus life admissions | campus life     campus life  the university of wyoming is proud to offer a wide variety of events year round!      
0,University of Wyoming,lt_improve_staff_faculty_support_gr, increase pay ,https://www.wyomingnews.com/news/university-of-wyoming-salary-policy-standardizes-pay-raises/article_2b3235ec-43f3-11e8-aa91-a3e5c9740c6b.html,0,NaN
0,University of Wyoming,lt_improve_staff_faculty_support_gr, increase pay ,http://www.uwyo.edu/chemical/faculty-staff/radosz/sml/seminars.html,0,NaN
0,University of Wyoming,lt_improve_staff_faculty_support_gr, increase benefits ,https://www.ibo.org/benefits/benefits-for-universities/,0,NaN
0,University of Wyoming,lt_improve_staff_faculty_support_gr, increase benefits ,https://www.oecd.org/newsroom/benefits-of-university-education-remain-high-but-vary-widely-across-fields-of-study.htm,0,NaN
