,unit_ID,school,term,url,count,context
71,102553,University of Denver,tenure,https://www.chronicle.com/article/most-professors-hate-post-tenure-review-a-better-approach-might-look-like-this/,1,"s regarding faculty productivity and the relevance of scholars’ work. administrators turned to post-tenure review as a way to take stock of a professor’s teaching, research, and service. many professo"
72,102553,University of Denver,tenure,https://www.chronicle.com/article/most-professors-hate-post-tenure-review-a-better-approach-might-look-like-this/,1,"ssors see the process as time-consuming and ripe for abuse by administrators who want to get rid of tenured personnel.  in 2016, the regents of the university of wisconsin system revised its post-tenu"
73,102553,University of Denver,tenure,https://www.chronicle.com/article/most-professors-hate-post-tenure-review-a-better-approach-might-look-like-this/,1," of tenured personnel.  in 2016, the regents of the university of wisconsin system revised its post-tenure review policy to include tenured professors receiving an independent review by an administrat"
74,102553,University of Denver,tenure,https://www.chronicle.com/article/most-professors-hate-post-tenure-review-a-better-approach-might-look-like-this/,1, the regents of the university of wisconsin system revised its post-tenure review policy to include tenured professors receiving an independent review by an administrator every five years. the faculty
75,102553,University of Denver,tenure,https://www.chronicle.com/article/most-professors-hate-post-tenure-review-a-better-approach-might-look-like-this/,1,"s. four years ago, after its board of regents set a deadline, the university of kansas adopted post-tenure review, set to occur every seven years. faculty members complained about, among other things,"
76,102553,University of Denver,tenure,https://www.chronicle.com/article/most-professors-hate-post-tenure-review-a-better-approach-might-look-like-this/,1,"ht), a professor of physics at the u. of denver, consults with devin wesenberg, a graduate student. tenured professors can shift their work focus to include more research — or less — under a new facul"
77,102553,University of Denver,tenure,https://www.chronicle.com/article/most-professors-hate-post-tenure-review-a-better-approach-might-look-like-this/,1,"on’t look into this, it is at least conceivable that the board will say we’re going to mandate post-tenure review, and you come up with a policy in six months, and we’re going to be done with it.”  fo"
70,102553,University of Denver,tenure,https://www.chronicle.com/article/most-professors-hate-post-tenure-review-a-better-approach-might-look-like-this/,1, to determine what post-tenure review might look like. the consensus was to concentrate not on post-tenure review but on creating a different system to squelch poor performance. the number of the inst
78,102553,University of Denver,tenure,https://www.chronicle.com/article/most-professors-hate-post-tenure-review-a-better-approach-might-look-like-this/,1,k record of collaborative work with trustees and administrators in revamping denver’s promotion and tenure policy to give non-tenure-track faculty members multiyear contracts and new faculty titles th
60,102553,University of Denver,tenure,https://www.insidehighered.com/news/2015/02/17/new-faculty-model-u-denver-could-be-prototype-reform,1,"hought the faculty model of the future will be “close to what they are doing -- more full-time, non-tenure-track [faculty] with multiyear rather than contingent semester-to-semester or year-to-year ap"
58,102553,University of Denver,tenure,https://www.insidehighered.com/news/2015/02/17/new-faculty-model-u-denver-could-be-prototype-reform,1,tice it remains to be seen whether the university will shift significant numbers of faculty off the tenure track and into the other non-tenure-line series. i certainly hope they do not.”  adrianna kez
45,102553,University of Denver,tenure,https://www.insidehighered.com/news/2015/02/17/new-faculty-model-u-denver-could-be-prototype-reform,1," -- that they’re valued.”  faculty members at denver said that those titles drove some debate among tenured professors, mainly about whether calling instructors “professors” would dilute the meaning o"
46,102553,University of Denver,tenure,https://www.insidehighered.com/news/2015/02/17/new-faculty-model-u-denver-could-be-prototype-reform,1,"nured professors, mainly about whether calling instructors “professors” would dilute the meaning of tenure. jones said a small but vocal minority continued to oppose the changes, but when they were fi"
47,102553,University of Denver,tenure,https://www.insidehighered.com/news/2015/02/17/new-faculty-model-u-denver-could-be-prototype-reform,1," the apt document was fine-tuned, closer to 90 percent of faculty members approved it, he said. non-tenure-track faculty members make up about one-third of denver's 696-member faculty and participate "
48,102553,University of Denver,tenure,https://www.insidehighered.com/news/2015/02/17/new-faculty-model-u-denver-could-be-prototype-reform,1," going to be here for five years.”  addressing outstanding concerns among some faculty members that tenure could suffer under the new system, kvistad said just how denver will treat tenure going forwa"
49,102553,University of Denver,tenure,https://www.insidehighered.com/news/2015/02/17/new-faculty-model-u-denver-could-be-prototype-reform,1,"ulty members that tenure could suffer under the new system, kvistad said just how denver will treat tenure going forward -- such as perhaps establishing quotas for tenured faculty lines -- is still be"
50,102553,University of Denver,tenure,https://www.insidehighered.com/news/2015/02/17/new-faculty-model-u-denver-could-be-prototype-reform,1,tad said just how denver will treat tenure going forward -- such as perhaps establishing quotas for tenured faculty lines -- is still being figured out. but it’s clear that tenure works in the service
51,102553,University of Denver,tenure,https://www.insidehighered.com/news/2015/02/17/new-faculty-model-u-denver-could-be-prototype-reform,1,"ps establishing quotas for tenured faculty lines -- is still being figured out. but it’s clear that tenure works in the service of academic freedom, he said, which is crucial to the work of the schola"
59,102553,University of Denver,tenure,https://www.insidehighered.com/news/2015/02/17/new-faculty-model-u-denver-could-be-prototype-reform,1,"he university will shift significant numbers of faculty off the tenure track and into the other non-tenure-line series. i certainly hope they do not.”  adrianna kezar, professor and director of the de"
123,102553,University of Denver,promotions,https://www.du.edu/communityvisitors/duzone/offers.html,1,"  du zone offer:  25% off all lockout services (cars, houses, offices, etc.)           high country promotions   phone: 720-833-8543   du zone offer:  please visit www.condovacationcenter.com and www."
52,102553,University of Denver,tenure,https://www.insidehighered.com/news/2015/02/17/new-faculty-model-u-denver-could-be-prototype-reform,1," on whom denver’s reputation is based.  “we’re a research university, and research is still done by tenured faculty,” he said, noting that teaching professors under the new system must spend 90 percen"
53,102553,University of Denver,tenure,https://www.insidehighered.com/news/2015/02/17/new-faculty-model-u-denver-could-be-prototype-reform,1,"an, chair of the american association of university professors’ committee a on academic freedom and tenure, said there was a lot to like about the new denver policy, including its strong protections o"
54,102553,University of Denver,tenure,https://www.insidehighered.com/news/2015/02/17/new-faculty-model-u-denver-could-be-prototype-reform,1,"bout the new denver policy, including its strong protections of academic freedom and endorsement of tenure. but he said he also had some concerns, including why -- if the teaching professional series "
55,102553,University of Denver,tenure,https://www.insidehighered.com/news/2015/02/17/new-faculty-model-u-denver-could-be-prototype-reform,1," teaching professional series was supposed to honor strong academics -- they wouldn’t be put on the tenure track. reichman noted, too, that according to aaup guidelines, anyone serving at an instituti"
56,102553,University of Denver,tenure,https://www.insidehighered.com/news/2015/02/17/new-faculty-model-u-denver-could-be-prototype-reform,1,"idelines, anyone serving at an institution for more than seven years should enjoy the privileges of tenure -- including due process for any termination.  denver's policy “integrates many important aau"
121,102553,University of Denver,promotions,https://www.du.edu/health-and-counseling-center/healthpromotion/index.html,0,NoContext
57,102553,University of Denver,tenure,https://www.insidehighered.com/news/2015/02/17/new-faculty-model-u-denver-could-be-prototype-reform,1,"nation.  denver's policy “integrates many important aaup principles into the university's system of tenure and appointment, in some places offering protections even stronger than aaup demands,” reichm"
122,102553,University of Denver,promotions,https://www.du.edu/communityvisitors/duzone/offers.html,1,om du are to/from the airport; can take up to three passengers with luggage.           high country promotions   phone: 720-833-8543   du zone offer:  please visit www.condovacationcenter.com and www.
120,102553,University of Denver,faculty advancements,https://alumni.du.edu/,0,NoContext
79,102553,University of Denver,tenure,https://www.chronicle.com/article/most-professors-hate-post-tenure-review-a-better-approach-might-look-like-this/,1,work with trustees and administrators in revamping denver’s promotion and tenure policy to give non-tenure-track faculty members multiyear contracts and new faculty titles that reflect a career path t
81,102553,University of Denver,tenure,https://www.chronicle.com/article/most-professors-hate-post-tenure-review-a-better-approach-might-look-like-this/,1,"policy. some faculty members, however, are concerned that the policy will turn into a de facto post-tenure review. and some fear that peer-to-peer conversations won’t be confidential — or useful.  suc"
102,102553,University of Denver,freeze tuition,https://www.denverpost.com/2020/01/14/university-of-denver-international-studies-tuition-program-alumni/,0,NoContext
103,102553,University of Denver,freeze tuition,https://www.newsbreak.com/colorado/denver/news/0nqpikil/university-of-denver-cut-tuition-for-a-graduate-program-by-15000-now-alumni-want-a-refund,0,NoContext
104,102553,University of Denver,freeze tuition,https://duclarion.com/2020/04/du-students-petition-to-reduce-tuition/,0,NoContext
105,102553,University of Denver,freeze tuition,https://www.usnews.com/best-colleges/university-of-denver-1371,0,NoContext
106,102553,University of Denver,freeze tuition,https://digitalcommons.du.edu/cgi/viewcontent.cgi?article=2412&context=etd,0,NoContext
107,102553,University of Denver,lower tuition,https://coloradosun.com/2020/04/14/university-of-denver-tuition-adjustment/,0,NoContext
108,102553,University of Denver,lower tuition,https://www.du.edu/admission-aid/financial-aid-scholarships/undergraduate-financial-aid/price-and-affordability,0,NoContext
101,102553,University of Denver,freeze tuition,https://www.coloradopolitics.com/news/colorado-public-colleges-are-supposed-to-keep-tuition-flat-next-year----but/article_d93afc36-864c-11e9-a829-f37a44d76d9d.html,0,NoContext
109,102553,University of Denver,lower tuition,https://www.du.edu/admission-aid/financial-aid-scholarships/graduate-cost-attendance,0,NoContext
111,102553,University of Denver,lower tuition,https://www.change.org/p/university-of-denver-the-university-of-denver-tuition-adjustment-during-covid-19,1,"the learning environment. with all the information provided, we call on the university of denver to lower tuition for students.  by signing this petition, you are letting du know we, the students, wan"
112,102553,University of Denver,lower tuition,https://www.educationdive.com/news/university-in-denver-proposes-lower-tuitions-for-undocumented-immigrants/33753/,1,earning    legal / courts    for-profit         an article from          university in denver could lower tuition costs for undocumented immigrants            author  by   brian warmoth      published
113,102553,University of Denver,lower tuition,https://www.educationdive.com/news/university-in-denver-proposes-lower-tuitions-for-undocumented-immigrants/33753/,1," tuition adjustment.    starting in august, the metropolitan state college of denver will authorize lower tuitions for certain undocumented students.   the initiative creates an intermediate universit"
114,102553,University of Denver,decrease tuition,https://www.fitchratings.com/research/us-public-finance/fitch-affirms-university-of-denver-co-at-aa-outlook-stable-21-09-2020,0,NoContext
115,102553,University of Denver,decrease tuition,https://www.law.du.edu/law-financial-aid/billing-and-financial-aid-refunds,0,NoContext
116,102553,University of Denver,faculty advancements,https://jobs.du.edu/en-us/job/493150/director-faculty-development-and-career-advancement,0,NoContext
117,102553,University of Denver,faculty advancements,http://du.edu/givetodaniels,0,NoContext
110,102553,University of Denver,lower tuition,https://www.coloradoindependent.com/2020/04/14/college-tuition-university-of-denver-online-covid-19/,0,NoContext
80,102553,University of Denver,tenure,https://www.chronicle.com/article/most-professors-hate-post-tenure-review-a-better-approach-might-look-like-this/,1,", a former general counsel at accenture, the global management-consulting firm.    the phrase ‘post-tenure review’ was a nonstarter. if we had kept that label, it never would have passed.     that foc"
100,102553,University of Denver,freeze tuition,https://universitycollege.du.edu/admission/tuition-aid.cfm,0,NoContext
98,102553,University of Denver,staff support programs,https://www.law.du.edu/academics/practical-experience/clinical-programs,0,NoContext
82,102553,University of Denver,tenure,https://www.chronicle.com/article/most-professors-hate-post-tenure-review-a-better-approach-might-look-like-this/,1,"s. careful wording was critical so as not to trigger distrust. for instance, using the phrase “post-tenure review” was a nonstarter.  “if we had kept that label, it never would have passed,” reichardt"
83,102553,University of Denver,tenure,https://www.chronicle.com/article/most-professors-hate-post-tenure-review-a-better-approach-might-look-like-this/,1,"r of anthropology at the u. of denver, leads a class. as part of denver’s faculty-development plan, tenured professors can get feedback on their teaching and other aspects of their scholarship in form"
84,102553,University of Denver,tenure,https://www.chronicle.com/article/most-professors-hate-post-tenure-review-a-better-approach-might-look-like-this/,1,"ies seems to be just what some professors want. support for it was overwhelming, with 63 percent of tenured or tenure-track faculty members who responded to a faculty senate survey saying they “strong"
85,102553,University of Denver,tenure,https://www.chronicle.com/article/most-professors-hate-post-tenure-review-a-better-approach-might-look-like-this/,1,"o be just what some professors want. support for it was overwhelming, with 63 percent of tenured or tenure-track faculty members who responded to a faculty senate survey saying they “strongly agree” o"
86,102553,University of Denver,tenure,https://www.chronicle.com/article/most-professors-hate-post-tenure-review-a-better-approach-might-look-like-this/,1,"that kind of faculty-driven shift is what denver’s new policy hopes to encourage.  “once you’ve got tenure you can antagonize people or bring them in,” reichardt says. “you can get the most out of the"
87,102553,University of Denver,tenure,https://www.chronicle.com/article/most-professors-hate-post-tenure-review-a-better-approach-might-look-like-this/,1,elopment aspect of the policy. “the final goal was to make people understand that they couldn’t get tenure and just rest.”  audrey williams june is a senior reporter who writes about the academic work
88,102553,University of Denver,tenure,https://www.chronicle.com/article/most-professors-hate-post-tenure-review-a-better-approach-might-look-like-this/,1,"appeared in the february 16, 2018, issue .  read other items in this a more upbeat approach to post-tenure review package.   we welcome your thoughts and questions about this article. please email the"
99,102553,University of Denver,staff support programs,https://access.du.edu/s/1150/interior2013/interior-giving.aspx?sid=1150&gid=1001&pgid=15137,0,NoContext
89,102553,University of Denver,tenure,https://www.chronicle.com/article/most-professors-hate-post-tenure-review-a-better-approach-might-look-like-this/,1, how one university measured faculty productivity — and nobody got hurt    what to expect in a post-tenure review    productivity metrics                     subscribe today          explore    news  
91,102553,University of Denver,tenure,https://jobs.du.edu/cw/en-us/job/493191/assistant-professor-affective-social-cognitive-psychology,1,"tive, social & cognitive psychology    denver, co    august 13, 2020       we seek candidates for a tenure-track assistant professor position beginning fall 2021 in the affective, social & cognitive ("
92,102553,University of Denver,tenure,https://jobs.du.edu/cw/en-us/job/493191/assistant-professor-affective-social-cognitive-psychology,1,"tive, social & cognitive psychology    denver, co    august 13, 2020       we seek candidates for a tenure-track assistant professor position beginning fall 2021 in the affective, social & cognitive ("
93,102553,University of Denver,staff support programs,https://www.du.edu/health-and-counseling-center/counseling/faculty-staff/eap.html,0,NoContext
94,102553,University of Denver,staff support programs,https://www.du.edu/studentlife/learningeffectiveness/,0,NoContext
95,102553,University of Denver,staff support programs,https://www.du.edu/campus-life/academic-support,0,NoContext
96,102553,University of Denver,staff support programs,https://universitycollege.du.edu/,0,NoContext
97,102553,University of Denver,staff support programs,https://socialwork.du.edu/academics/master-social-work-programs/four-corners-msw,0,NoContext
90,102553,University of Denver,tenure,https://jobs.du.edu/cw/en-us/job/493191/assistant-professor-affective-social-cognitive-psychology,1,"5700 graduate students, and over 700 full-time faculty.  position summary  we seek candidates for a tenure-track assistant professor position beginning fall 2021 in the affective, social & cognitive ("
118,102553,University of Denver,faculty advancements,https://korbel.du.edu/content/international-career-advancement-program,0,NoContext
43,102553,University of Denver,tenure,https://www.insidehighered.com/news/2015/02/17/new-faculty-model-u-denver-could-be-prototype-reform,1," at denver, reichardt said the biggest change under the new policy is longer-term contracts for non-tenure-track faculty, which provide those colleagues the kind of stability that will make them even "
41,102553,University of Denver,tenure,https://www.insidehighered.com/news/2015/02/17/new-faculty-model-u-denver-could-be-prototype-reform,1,"cludes stronger language protecting the academic freedom of all faculty members, even those off the tenure track. ""the university of denver fully supports the academic freedom of its faculty,"" the sta"
21,102553,University of Denver,tenure,https://jobs.du.edu/en-us/job/493192/assistant-professor-political-theory,1,20       the department of political science at the university of denver invites applications for a tenure-track assistant professorship to start in fall 2021 in the field of political theory. the ide
22,102553,University of Denver,tenure,https://jobs.du.edu/en-us/job/493192/assistant-professor-political-theory,1,20       the department of political science at the university of denver invites applications for a tenure-track assistant professorship to start in fall 2021 in the field of political theory. the ide
23,102553,University of Denver,tenure,https://www.insidehighered.com/news/2015/02/17/new-faculty-model-u-denver-could-be-prototype-reform,1,"          u. of denver moves to new titles, a career path and multiyear contracts for those off the tenure track. could this be a model for other institutions?     by   colleen flaherty     february 1"
24,102553,University of Denver,tenure,https://www.insidehighered.com/news/2015/02/17/new-faculty-model-u-denver-could-be-prototype-reform,1,"n flaherty     february 17, 2015                      university of denver      arthur jones, a non-tenure-track faculty member at denver      the university of denver has never been one of the many c"
25,102553,University of Denver,tenure,https://www.insidehighered.com/news/2015/02/17/new-faculty-model-u-denver-could-be-prototype-reform,1," based on their professional expertise. but the institution employs a good number of full-time, non-tenure-track faculty who, despite being compensated relatively well, with benefits, have little job "
159,102553,University of Denver,salary increase,https://universitycollege.du.edu/comm/degree/masters/marketing-communication-online/degreeid/486,0,NoContext
158,102553,University of Denver,salary increase,https://www.insidehighered.com/news/2018/05/18/u-denver-settles-eeoc-agreeing-pay-266-million-seven-female-law-professors-who,0,NoContext
20,102553,University of Denver,tenure,https://jobs.du.edu/en-us/job/493192/assistant-professor-political-theory,1,summary  the department of political science at the university of denver invites applications for a tenure-track assistant professorship to start in fall 2021 in the field of political theory. the ide
157,102553,University of Denver,salary increase,https://www.law.du.edu/careers/employment-statistics,0,NoContext
155,102553,University of Denver,salary increase,https://www.denverpost.com/2019/06/05/du-sturm-college-of-law-pay-gap/,1,"gh pay audit in the years before being sued.  goel is asking for back pay and benefits along with a salary increase, among other compensatory damages.         policies  report an error  contact us  su"
154,102553,University of Denver,salary increase,https://www.du.edu/news/du-studies-impact-increasing-minimum-wage-colorado,0,NoContext
153,102553,University of Denver,salary increase,https://daniels.du.edu/professional-mba/,1,and the built environment master of social work         highlights       86% of students received a salary increase .  47% of students received a promotion .  84% of students moved to new jobs between
152,102553,University of Denver,salary increase,https://daniels.du.edu/professional-mba/,1,"e to drive your career forward.   average salary of $103,796 four months after graduation*  average salary increase of 34%*            course sequence      tuition & financial aid      admissions     "
151,102553,University of Denver,salary increase,https://www.du.edu/human-resources/benefits/compensation.html,1,"onomic conditions, as well as departmental budgets impact the annual budget available for potential salary increase opportunities.  because of du's commitment to institutional performance, merit incre"
150,102553,University of Denver,expand financial aid,https://ritchieschool.du.edu/admission-aid,0,NoContext
149,102553,University of Denver,expand financial aid,http://advancing.du.edu/dusf/,0,NoContext
156,102553,University of Denver,salary increase,https://socialwork.du.edu/news/category/faculty-and-staff?page=5,0,NoContext
148,102553,University of Denver,expand financial aid,https://jobs.du.edu/cw/en-us/job/492984/interterm-program-manager,0,NoContext
19,102553,University of Denver,tenure,https://jobs.du.edu/en-us/job/493192/assistant-professor-political-theory,1," location:  denver, co  categories:  faculty    the department of political science consists of ten tenure-line faculty supporting the bachelors of arts degree in political science within the college "
17,102553,University of Denver,tenure,https://jobs.du.edu/en-us/job/493251/assistant-professor-korbel-school-of-international-studies,1,e josef korbel school of international studies at the university of denver is seeking to fill three tenure-track positions at the assistant professor level to begin september 2021.       current oppor
1,102553,University of Denver,reduction of benefits,https://www.du.edu/human-resources/benefits/retirement.html,0,NoContext
2,102553,University of Denver,reduction of benefits,https://magazine.du.edu/solar-investment/,0,NoContext
3,102553,University of Denver,reduction of benefits,https://www.du.edu/human-resources/benefits/tuition-waiver/,0,NoContext
4,102553,University of Denver,reduction of benefits,https://www.denverpost.com/2020/06/09/university-denver-layoffs-salary-cuts-covid/,0,NoContext
5,102553,University of Denver,reduction of benefits,https://www.du.edu/veterans/,0,NoContext
6,102553,University of Denver,reduction of benefits,https://www.law.du.edu/d7/law-financial-aid/tuition-and-financial-aid/other-resources,0,NoContext
7,102553,University of Denver,reduction of benefits,https://www.du.edu/veterans/gibill-financial/index.html,0,NoContext
18,102553,University of Denver,tenure,https://jobs.du.edu/en-us/job/493251/assistant-professor-korbel-school-of-international-studies,1,e josef korbel school of international studies at the university of denver is seeking to fill three tenure-track positions at the assistant professor level to begin september 2021.      powered by pag
8,102553,University of Denver,reduction of benefits,https://socialwork.du.edu/academics/master-social-work-programs/msw-financial-aid-cost,0,NoContext
10,102553,University of Denver,tenure,https://www.du.edu/facsen/documents.html,1,"2019)   senate bylaws (2019)   proposing senate motions    guidelines for appointment, promotion, & tenure (apt)    appointment, promotion, & tenure guidelines (current)   the 2015 version of the apt "
11,102553,University of Denver,tenure,https://www.du.edu/facsen/documents.html,1,"enate motions    guidelines for appointment, promotion, & tenure (apt)    appointment, promotion, & tenure guidelines (current)   the 2015 version of the apt may be found below, under ""other senate re"
12,102553,University of Denver,tenure,https://www.du.edu/facsen/documents.html,1,"y, executive summary    faculty development survey, selected results    faculty development survey, tenure results    faculty development survey, non-tenure results    faculty development committee me"
13,102553,University of Denver,tenure,https://www.du.edu/facsen/documents.html,1,", selected results    faculty development survey, tenure results    faculty development survey, non-tenure results    faculty development committee membership 2016    motion to appoint faculty develop"
14,102553,University of Denver,tenure,https://www.du.edu/facsen/documents.html,1,"bers 2016    peer-to-peer subcommittee update: fall 2016      motion for an ad hoc committee on non-tenure track faculty, 2017    faculty senate annual reports    faculty senate annual report 2015-201"
15,102553,University of Denver,tenure,https://www.du.edu/facsen/documents.html,1,"holarship, and service    academic values, rights and responsibilities    appointment, promotion, & tenure guidelines (2015, archived)    apt draft w/ changes - 11/11/14    apt draft w/o changes - 11/"
16,102553,University of Denver,tenure,https://jobs.du.edu/en-us/job/493251/assistant-professor-korbel-school-of-international-studies,1,e josef korbel school of international studies at the university of denver is seeking to fill three tenure-track positions at the assistant professor level to begin september 2021. the korbel school i
9,102553,University of Denver,tenure,https://portfolio.du.edu/downloaditem/329784,0,NoContext
42,102553,University of Denver,tenure,https://www.insidehighered.com/news/2015/02/17/new-faculty-model-u-denver-could-be-prototype-reform,1,"its and the university as a whole without negative consequences.""  charles s. reichardt, a longtime tenured professor of psychology at denver, chaired the faculty committee charged with drafting the n"
147,102553,University of Denver,expand financial aid,https://morgridge.du.edu/programs/higher-education/,0,NoContext
145,102553,University of Denver,expand financial aid,https://www.du.edu/admission-aid/financial-aid-scholarships/undergraduate-financial-aid/types-aid/grants-scholarships,0,NoContext
29,102553,University of Denver,tenure,https://www.insidehighered.com/news/2015/02/17/new-faculty-model-u-denver-could-be-prototype-reform,1,"ustees approved denver’s new policies and procedures relating to faculty appointment, promotion and tenure document last month, more than 85 percent of the faculty was behind it.  the denver plan on '"
30,102553,University of Denver,tenure,https://www.insidehighered.com/news/2015/02/17/new-faculty-model-u-denver-could-be-prototype-reform,1,"e faculty was behind it.  the denver plan on 'this week' the university of denver's approach to non-tenure-track faculty will be discussed friday on ""this week,""  inside higher ed 's free news podcast"
31,102553,University of Denver,tenure,https://www.insidehighered.com/news/2015/02/17/new-faculty-model-u-denver-could-be-prototype-reform,1,"ere to be notified of new ""this week"" podcasts.  denver’s new system works something like this: non-tenure-track instructors may be hired on annual contracts for no more than five years. after five ye"
32,102553,University of Denver,tenure,https://www.insidehighered.com/news/2015/02/17/new-faculty-model-u-denver-could-be-prototype-reform,1,"y appointed to full professor get a seven-year contract.  during the transition phase, longtime non-tenure-track faculty members with strong performance records can expect to be promoted to ranks comm"
33,102553,University of Denver,tenure,https://www.insidehighered.com/news/2015/02/17/new-faculty-model-u-denver-could-be-prototype-reform,1," of experience. they won't get raises right away, since raises aren't part of this process, but non-tenure-track faculty members at denver have gotten cost-of-living adjustments over the years. the av"
34,102553,University of Denver,tenure,https://www.insidehighered.com/news/2015/02/17/new-faculty-model-u-denver-could-be-prototype-reform,1,"ck faculty members at denver have gotten cost-of-living adjustments over the years. the average non-tenure-track faculty salary at denver was $59,763 in 2013, the most recent year for which data was i"
35,102553,University of Denver,tenure,https://www.insidehighered.com/news/2015/02/17/new-faculty-model-u-denver-could-be-prototype-reform,1," was immediately available.  the university is in the process of converting lecturers and other non-tenure-track faculty members into the new ranking series -- teaching professors, clinical professors"
28,102553,University of Denver,tenure,https://www.insidehighered.com/news/2015/02/17/new-faculty-model-u-denver-could-be-prototype-reform,1,re-track faculty members? not everyone supported the idea at first -- a small but vocal minority of tenure-line faculty members continued to oppose the idea throughout. but by the time the university’
36,102553,University of Denver,tenure,https://www.insidehighered.com/news/2015/02/17/new-faculty-model-u-denver-could-be-prototype-reform,1," seen in how the new faculty model actually works in time, such as whether or not it leads to fewer tenure-line appointments, and whether non-tenure-track faculty members actually feel it makes a diff"
126,102553,University of Denver,promotions,https://liberalarts.du.edu/news-events/all-articles/cahss-faculty-promotions-2019,1," whopping 26 faculty members within the college of arts, humanities & social sciences have received promotions or made transitions this fall. that’s 10 more than last year . promotions recognize a fac"
125,102553,University of Denver,promotions,https://liberalarts.du.edu/news-events/all-articles/cahss-faculty-promotions-2019,1, and schedule a visit.  schedule a visit      ×           toggle menu                 cahss faculty promotions for 2019         back to article listing        author(s)      laura miller  communicatio
124,102553,University of Denver,promotions,https://crimsonconnect.du.edu/hcchp/home/,0,NoContext
37,102553,University of Denver,tenure,https://www.insidehighered.com/news/2015/02/17/new-faculty-model-u-denver-could-be-prototype-reform,1,"y works in time, such as whether or not it leads to fewer tenure-line appointments, and whether non-tenure-track faculty members actually feel it makes a difference.  but it’s already clear that denve"
38,102553,University of Denver,tenure,https://www.insidehighered.com/news/2015/02/17/new-faculty-model-u-denver-could-be-prototype-reform,1,"ding out longer-term contracts of three to seven years, depending on where one falls under each non-tenure-track professor series -- assistant, associate and full -- does mean the institution is makin"
39,102553,University of Denver,tenure,https://www.insidehighered.com/news/2015/02/17/new-faculty-model-u-denver-could-be-prototype-reform,1,"associate and full -- does mean the institution is making more of a long-term commitment to its non-tenure-track faculty.  that was a choice denver was more than willing to make, said douglas scrivner"
40,102553,University of Denver,tenure,https://www.insidehighered.com/news/2015/02/17/new-faculty-model-u-denver-could-be-prototype-reform,1,"ough the new renewable series.” that’s in addition to great scholar-teachers under the still-active tenure-line series, he said.  scrivner said the board, like others around the country, has been focu"
127,102553,University of Denver,promotions,https://liberalarts.du.edu/news-events/all-articles/cahss-faculty-promotions-2019,1,"al sciences have received promotions or made transitions this fall. that’s 10 more than last year . promotions recognize a faculty member’s successes, which can take years to achieve. the time it take"
146,102553,University of Denver,expand financial aid,https://liberalarts.du.edu/languages/give,0,NoContext
27,102553,University of Denver,tenure,https://www.insidehighered.com/news/2015/02/17/new-faculty-model-u-denver-could-be-prototype-reform,1,"t radical approach: why not establish professional pathways and long-term contracts for valued, non-tenure-track faculty members? not everyone supported the idea at first -- a small but vocal minority"
128,102553,University of Denver,promotions,https://liberalarts.du.edu/news-events/all-articles/cahss-faculty-promotions-2019,1,"tment, the dean, the provost and the du board of trustees.  in addition to their scholarship, these promotions take into account the candidates’ creative production, teaching quality and campus servic"
144,102553,University of Denver,expand financial aid,https://korbel.du.edu/admission-aid/financial-aid,0,NoContext
143,102553,University of Denver,cut faculty,https://korbel.du.edu/,0,NoContext
142,102553,University of Denver,cut faculty,https://universitycollege.du.edu/faculty/,0,NoContext
141,102553,University of Denver,cut faculty,https://psychology.du.edu/,0,NoContext
140,102553,University of Denver,cut faculty,https://www.du.edu/academics/graduate-programs,0,NoContext
139,102553,University of Denver,cut faculty,https://science.du.edu/news/du-students-make-flame-challenge-final-cut,0,NoContext
138,102553,University of Denver,cut faculty,https://www.du.edu/news/financial-announcement-fiscal-year-21,0,NoContext
26,102553,University of Denver,tenure,https://www.insidehighered.com/news/2015/02/17/new-faculty-model-u-denver-could-be-prototype-reform,1,"ulty members undertook updating the institution’s more than a decade old appointment, promotion and tenure policies several years ago, they decided to take a somewhat radical approach: why not establi"
137,102553,University of Denver,cut faculty,https://www.du.edu/admission-aid/financial-aid,0,NoContext
135,102553,University of Denver,reduce tuition,https://morgridge.du.edu/financial-aid/counseling-psychology-tuition-and-financial-aid/,0,NoContext
134,102553,University of Denver,promotions,https://liberalarts.du.edu/news-events/all-articles/tenure-and-promotion-cahss-celebrates-faculty-achievements,1,"research & scholarship  •   september 27, 2018      fall comes not only with new students, but also promotions and transitions among our faculty colleagues. effective september 1, 13 faculty members h"
133,102553,University of Denver,promotions,https://socialwork.du.edu/news/community-engaged-education,0,NoContext
132,102553,University of Denver,promotions,https://morgridge.du.edu/mce-announces-faculty-promotions/,1,"n of the upcoming academic year, morgridge college of education is pleased to announce four faculty promotions within the college.  dr. patton garriott , formerly assistant professor of counseling psy"
131,102553,University of Denver,promotions,https://morgridge.du.edu/mce-announces-faculty-promotions/,1,"                   mce announces faculty promotions"" class=""info"">            mce announces faculty promotions    morgridge office of communications  academic excellence , morgridge college of educati"
130,102553,University of Denver,promotions,https://morgridge.du.edu/mce-announces-faculty-promotions/,1,"tact us  visit us  stay connected  calendar  facilities                       mce announces faculty promotions"" class=""info"">            mce announces faculty promotions    morgridge office of communi"
129,102553,University of Denver,promotions,https://liberalarts.du.edu/news-events/all-articles/cahss-faculty-promotions-2019,1,"llege, university, and fields,” said dean daniel mcintosh.  join us in congratulating the following promotions among our faculty:  eight faculty have been promoted to tenured full professor:   antonia"
136,102553,University of Denver,reduce tuition,https://ritchieschool.du.edu/academics-education/gr-programs/ms-data-science,0,NoContext
